name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707911508000000000,2024-02-14T11:51:48.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707911729000000000,2024-02-14T11:55:29.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707911851000000000,2024-02-14T11:57:31.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707919027000000000,2024-02-14T13:57:07.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707919090000000000,2024-02-14T13:58:10.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707930032000000000,2024-02-14T17:00:32.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930043000000000,2024-02-14T17:00:43.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930052000000000,2024-02-14T17:00:52.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930064000000000,2024-02-14T17:01:04.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930155000000000,2024-02-14T17:02:35.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707930951000000000,2024-02-14T17:15:51.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930962000000000,2024-02-14T17:16:02.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930974000000000,2024-02-14T17:16:14.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930984000000000,2024-02-14T17:16:24.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707931012000000000,2024-02-14T17:16:52.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707931024000000000,2024-02-14T17:17:04.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707940033000000000,2024-02-14T19:47:13.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707940095000000000,2024-02-14T19:48:15.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707940221000000000,2024-02-14T19:50:21.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707940284000000000,2024-02-14T19:51:24.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707940467000000000,2024-02-14T19:54:27.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707943704000000000,2024-02-14T20:48:24.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707943759000000000,2024-02-14T20:49:19.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707950577000000000,2024-02-14T22:42:57.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707950637000000000,2024-02-14T22:43:57.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707950699000000000,2024-02-14T22:44:59.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707950760000000000,2024-02-14T22:46:00.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707950883000000000,2024-02-14T22:48:03.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707950952000000000,2024-02-14T22:49:12.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707951314000000000,2024-02-14T22:55:14.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707951375000000000,2024-02-14T22:56:15.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951559000000000,2024-02-14T22:59:19.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951743000000000,2024-02-14T23:02:23.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951808000000000,2024-02-14T23:03:28.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951870000000000,2024-02-14T23:04:30.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707952304000000000,2024-02-14T23:11:44.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707952420000000000,2024-02-14T23:13:40.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707952727000000000,2024-02-14T23:18:47.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707952790000000000,2024-02-14T23:19:50.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707952852000000000,2024-02-14T23:20:52.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953036000000000,2024-02-14T23:23:56.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953097000000000,2024-02-14T23:24:57.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953159000000000,2024-02-14T23:25:59.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953222000000000,2024-02-14T23:27:02.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953284000000000,2024-02-14T23:28:04.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953468000000000,2024-02-14T23:31:08.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953534000000000,2024-02-14T23:32:14.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953897000000000,2024-02-14T23:38:17.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707954023000000000,2024-02-14T23:40:23.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707954150000000000,2024-02-14T23:42:30.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707954268000000000,2024-02-14T23:44:28.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707954330000000000,2024-02-14T23:45:30.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707954580000000000,2024-02-14T23:49:40.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707954730000000000,2024-02-14T23:52:10.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707954852000000000,2024-02-14T23:54:12.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707954975000000000,2024-02-14T23:56:15.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707955037000000000,2024-02-14T23:57:17.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707955220000000000,2024-02-15T00:00:20.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707955347000000000,2024-02-15T00:02:27.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707955409000000000,2024-02-15T00:03:29.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707957486000000000,2024-02-15T00:38:06.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707957609000000000,2024-02-15T00:40:09.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707957793000000000,2024-02-15T00:43:13.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707957861000000000,2024-02-15T00:44:21.000Z,244,0080E115004E525C,13405,2309RMI0645,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
