name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707930428000000000,2024-02-14T17:07:08.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707930583000000000,2024-02-14T17:09:43.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707932243000000000,2024-02-14T17:37:23.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707932251000000000,2024-02-14T17:37:31.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707934233000000000,2024-02-14T18:10:33.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707934294000000000,2024-02-14T18:11:34.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934653000000000,2024-02-14T18:17:33.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935319000000000,2024-02-14T18:28:39.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707935381000000000,2024-02-14T18:29:41.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935445000000000,2024-02-14T18:30:45.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707935531000000000,2024-02-14T18:32:11.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707938932000000000,2024-02-14T19:28:52.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707939106000000000,2024-02-14T19:31:46.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707939775000000000,2024-02-14T19:42:55.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707939957000000000,2024-02-14T19:45:57.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707939965000000000,2024-02-14T19:46:05.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707940158000000000,2024-02-14T19:49:18.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707951309000000000,2024-02-14T22:55:09.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951615000000000,2024-02-14T23:00:15.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951676000000000,2024-02-14T23:01:16.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951761000000000,2024-02-14T23:02:41.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707951932000000000,2024-02-14T23:05:32.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707952093000000000,2024-02-14T23:08:13.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707952191000000000,2024-02-14T23:09:51.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707952593000000000,2024-02-14T23:16:33.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953102000000000,2024-02-14T23:25:02.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953162000000000,2024-02-14T23:26:02.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707953224000000000,2024-02-14T23:27:04.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953469000000000,2024-02-14T23:31:09.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953573000000000,2024-02-14T23:32:53.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953635000000000,2024-02-14T23:33:55.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953757000000000,2024-02-14T23:35:57.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707953880000000000,2024-02-14T23:38:00.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953941000000000,2024-02-14T23:39:01.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707954034000000000,2024-02-14T23:40:34.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707954405000000000,2024-02-14T23:46:45.000Z,244,0080E115004E4A7A,13410,2309RMI0651,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
