name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707910558000000000,2024-02-14T11:35:58.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707911612000000000,2024-02-14T11:53:32.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707911868000000000,2024-02-14T11:57:48.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707912080000000000,2024-02-14T12:01:20.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707919631000000000,2024-02-14T14:07:11.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707919689000000000,2024-02-14T14:08:09.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707919846000000000,2024-02-14T14:10:46.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707921521000000000,2024-02-14T14:38:41.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707921528000000000,2024-02-14T14:38:48.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707934395000000000,2024-02-14T18:13:15.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707934522000000000,2024-02-14T18:15:22.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934531000000000,2024-02-14T18:15:31.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934981000000000,2024-02-14T18:23:01.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707934991000000000,2024-02-14T18:23:11.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707935136000000000,2024-02-14T18:25:36.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935461000000000,2024-02-14T18:31:01.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707935583000000000,2024-02-14T18:33:03.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935594000000000,2024-02-14T18:33:14.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935605000000000,2024-02-14T18:33:25.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935615000000000,2024-02-14T18:33:35.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935790000000000,2024-02-14T18:36:30.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935796000000000,2024-02-14T18:36:36.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935807000000000,2024-02-14T18:36:47.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935817000000000,2024-02-14T18:36:57.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707939837000000000,2024-02-14T19:43:57.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707939904000000000,2024-02-14T19:45:04.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707939916000000000,2024-02-14T19:45:16.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707939966000000000,2024-02-14T19:46:06.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707940094000000000,2024-02-14T19:48:14.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707940501000000000,2024-02-14T19:55:01.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707951329000000000,2024-02-14T22:55:29.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951574000000000,2024-02-14T22:59:34.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951820000000000,2024-02-14T23:03:40.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707952003000000000,2024-02-14T23:06:43.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707952128000000000,2024-02-14T23:08:48.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707952190000000000,2024-02-14T23:09:50.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707952252000000000,2024-02-14T23:10:52.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707952313000000000,2024-02-14T23:11:53.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707952324000000000,2024-02-14T23:12:04.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707952658000000000,2024-02-14T23:17:38.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707952771000000000,2024-02-14T23:19:31.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707952874000000000,2024-02-14T23:21:14.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953119000000000,2024-02-14T23:25:19.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707953180000000000,2024-02-14T23:26:20.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953242000000000,2024-02-14T23:27:22.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953304000000000,2024-02-14T23:28:24.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707953427000000000,2024-02-14T23:30:27.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953733000000000,2024-02-14T23:35:33.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707953795000000000,2024-02-14T23:36:35.000Z,244,0080E115004E4DB5,13403,2309RMI0643,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
