name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707908121000000000,2024-02-14T10:55:21.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707908182000000000,2024-02-14T10:56:22.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707908243000000000,2024-02-14T10:57:23.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707908414000000000,2024-02-14T11:00:14.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707908639000000000,2024-02-14T11:03:59.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707908970000000000,2024-02-14T11:09:30.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707909249000000000,2024-02-14T11:14:09.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707909256000000000,2024-02-14T11:14:16.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707909353000000000,2024-02-14T11:15:53.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707909475000000000,2024-02-14T11:17:55.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707909536000000000,2024-02-14T11:18:56.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707909615000000000,2024-02-14T11:20:15.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707909706000000000,2024-02-14T11:21:46.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707909770000000000,2024-02-14T11:22:50.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707909832000000000,2024-02-14T11:23:52.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707909894000000000,2024-02-14T11:24:54.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707909955000000000,2024-02-14T11:25:55.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707910155000000000,2024-02-14T11:29:15.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707910237000000000,2024-02-14T11:30:37.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707910420000000000,2024-02-14T11:33:40.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707910486000000000,2024-02-14T11:34:46.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707910577000000000,2024-02-14T11:36:17.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707910634000000000,2024-02-14T11:37:14.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707910789000000000,2024-02-14T11:39:49.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707911269000000000,2024-02-14T11:47:49.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707911507000000000,2024-02-14T11:51:47.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707911573000000000,2024-02-14T11:52:53.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707911664000000000,2024-02-14T11:54:24.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707911732000000000,2024-02-14T11:55:32.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707911938000000000,2024-02-14T11:58:58.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707912176000000000,2024-02-14T12:02:56.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707918986000000000,2024-02-14T13:56:26.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707918994000000000,2024-02-14T13:56:34.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707919233000000000,2024-02-14T14:00:33.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707919244000000000,2024-02-14T14:00:44.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707920058000000000,2024-02-14T14:14:18.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707922048000000000,2024-02-14T14:47:28.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707922257000000000,2024-02-14T14:50:57.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707922268000000000,2024-02-14T14:51:08.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707929817000000000,2024-02-14T16:56:57.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707929825000000000,2024-02-14T16:57:05.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707929936000000000,2024-02-14T16:58:56.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707929946000000000,2024-02-14T16:59:06.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707932138000000000,2024-02-14T17:35:38.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707933645000000000,2024-02-14T18:00:45.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707933716000000000,2024-02-14T18:01:56.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707934210000000000,2024-02-14T18:10:10.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707934272000000000,2024-02-14T18:11:12.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934333000000000,2024-02-14T18:12:13.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707934395000000000,2024-02-14T18:13:15.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934456000000000,2024-02-14T18:14:16.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707934523000000000,2024-02-14T18:15:23.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934584000000000,2024-02-14T18:16:24.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707934704000000000,2024-02-14T18:18:24.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935383000000000,2024-02-14T18:29:43.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935390000000000,2024-02-14T18:29:50.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935567000000000,2024-02-14T18:32:47.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707935724000000000,2024-02-14T18:35:24.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935733000000000,2024-02-14T18:35:33.000Z,244,0080E115004E434E,13374,2309RMI0614,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
