name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707923116000000000,2024-02-14T15:05:16.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707929760000000000,2024-02-14T16:56:00.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707929947000000000,2024-02-14T16:59:07.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707933302000000000,2024-02-14T17:55:02.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707933675000000000,2024-02-14T18:01:15.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707933821000000000,2024-02-14T18:03:41.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707939780000000000,2024-02-14T19:43:00.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707939791000000000,2024-02-14T19:43:11.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707951218000000000,2024-02-14T22:53:38.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707951284000000000,2024-02-14T22:54:44.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951346000000000,2024-02-14T22:55:46.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951355000000000,2024-02-14T22:55:55.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951365000000000,2024-02-14T22:56:05.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951407000000000,2024-02-14T22:56:47.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951534000000000,2024-02-14T22:58:54.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951545000000000,2024-02-14T22:59:05.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951590000000000,2024-02-14T22:59:50.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951714000000000,2024-02-14T23:01:54.000Z,244,0080E115004E3C10,13371,2309RMI0611,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
