name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707934614000000000,2024-02-14T18:16:54.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707934809000000000,2024-02-14T18:20:09.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707935475000000000,2024-02-14T18:31:15.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707935536000000000,2024-02-14T18:32:16.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707935794000000000,2024-02-14T18:36:34.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707940122000000000,2024-02-14T19:48:42.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707940321000000000,2024-02-14T19:52:01.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707951270000000000,2024-02-14T22:54:30.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707951335000000000,2024-02-14T22:55:35.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951344000000000,2024-02-14T22:55:44.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707951396000000000,2024-02-14T22:56:36.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707951641000000000,2024-02-14T23:00:41.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707951702000000000,2024-02-14T23:01:42.000Z,244,0080E115004E57D3,13369,2309RMI0609,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
