name,tags,time,time_iso,application_id,device_eui,device_id,device_name,device_tags,device_type_id,device_type_name,orig_value,value,value_type_name,variable
number,,1707953291000000000,2024-02-14T23:28:11.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953300000000000,2024-02-14T23:28:20.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953360000000000,2024-02-14T23:29:20.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707953572000000000,2024-02-14T23:32:52.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707953842000000000,2024-02-14T23:37:22.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707953903000000000,2024-02-14T23:38:23.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707954535000000000,2024-02-14T23:48:55.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707954742000000000,2024-02-14T23:52:22.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707954868000000000,2024-02-14T23:54:28.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707954929000000000,2024-02-14T23:55:29.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707954991000000000,2024-02-14T23:56:31.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707955175000000000,2024-02-14T23:59:35.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707955297000000000,2024-02-15T00:01:37.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707955363000000000,2024-02-15T00:02:43.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707955423000000000,2024-02-15T00:03:43.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707955607000000000,2024-02-15T00:06:47.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707955791000000000,2024-02-15T00:09:51.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707955852000000000,2024-02-15T00:10:52.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707956122000000000,2024-02-15T00:15:22.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707956680000000000,2024-02-15T00:24:40.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707956957000000000,2024-02-15T00:29:17.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707957042000000000,2024-02-15T00:30:42.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707957226000000000,2024-02-15T00:33:46.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707957287000000000,2024-02-15T00:34:47.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707957350000000000,2024-02-15T00:35:50.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707957410000000000,2024-02-15T00:36:50.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707957594000000000,2024-02-15T00:39:54.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707957656000000000,2024-02-15T00:40:56.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707957779000000000,2024-02-15T00:42:59.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707957903000000000,2024-02-15T00:45:03.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707958025000000000,2024-02-15T00:47:05.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707958086000000000,2024-02-15T00:48:06.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1707958332000000000,2024-02-15T00:52:12.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707958454000000000,2024-02-15T00:54:14.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707958518000000000,2024-02-15T00:55:18.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707958640000000000,2024-02-15T00:57:20.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707958824000000000,2024-02-15T01:00:24.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707959108000000000,2024-02-15T01:05:08.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707959259000000000,2024-02-15T01:07:39.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707959779000000000,2024-02-15T01:16:19.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707959943000000000,2024-02-15T01:19:03.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707960076000000000,2024-02-15T01:21:16.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707960549000000000,2024-02-15T01:29:09.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707960558000000000,2024-02-15T01:29:18.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707960707000000000,2024-02-15T01:31:47.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707961548000000000,2024-02-15T01:45:48.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707961723000000000,2024-02-15T01:48:43.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707961786000000000,2024-02-15T01:49:46.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707961942000000000,2024-02-15T01:52:22.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707965099000000000,2024-02-15T02:44:59.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707965161000000000,2024-02-15T02:46:01.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707965534000000000,2024-02-15T02:52:14.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707971640000000000,2024-02-15T04:34:00.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707971763000000000,2024-02-15T04:36:03.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707971993000000000,2024-02-15T04:39:53.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707982502000000000,2024-02-15T07:35:02.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707982563000000000,2024-02-15T07:36:03.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707983041000000000,2024-02-15T07:44:01.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707983783000000000,2024-02-15T07:56:23.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707984024000000000,2024-02-15T08:00:24.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707984355000000000,2024-02-15T08:05:55.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707985366000000000,2024-02-15T08:22:46.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707996633000000000,2024-02-15T11:30:33.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707996962000000000,2024-02-15T11:36:02.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1707997354000000000,2024-02-15T11:42:34.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707997664000000000,2024-02-15T11:47:44.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707997725000000000,2024-02-15T11:48:45.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707997970000000000,2024-02-15T11:52:50.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707998155000000000,2024-02-15T11:55:55.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707998339000000000,2024-02-15T11:58:59.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1707998400000000000,2024-02-15T12:00:00.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1707999119000000000,2024-02-15T12:11:59.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708000587000000000,2024-02-15T12:36:27.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708000925000000000,2024-02-15T12:42:05.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708000987000000000,2024-02-15T12:43:07.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708001050000000000,2024-02-15T12:44:10.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708001111000000000,2024-02-15T12:45:11.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708001546000000000,2024-02-15T12:52:26.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708001661000000000,2024-02-15T12:54:21.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708001669000000000,2024-02-15T12:54:29.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708002832000000000,2024-02-15T13:13:52.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708002892000000000,2024-02-15T13:14:52.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708002954000000000,2024-02-15T13:15:54.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708003138000000000,2024-02-15T13:18:58.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708003427000000000,2024-02-15T13:23:47.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708003492000000000,2024-02-15T13:24:52.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708003682000000000,2024-02-15T13:28:02.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708003743000000000,2024-02-15T13:29:03.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708003805000000000,2024-02-15T13:30:05.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708003866000000000,2024-02-15T13:31:06.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1708003930000000000,2024-02-15T13:32:10.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708004175000000000,2024-02-15T13:36:15.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708004878000000000,2024-02-15T13:47:58.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708071584000000000,2024-02-16T08:19:44.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708079410000000000,2024-02-16T10:30:10.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708079472000000000,2024-02-16T10:31:12.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708079786000000000,2024-02-16T10:36:26.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708080046000000000,2024-02-16T10:40:46.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708083561000000000,2024-02-16T11:39:21.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708083852000000000,2024-02-16T11:44:12.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708084113000000000,2024-02-16T11:48:33.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708084175000000000,2024-02-16T11:49:35.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708084517000000000,2024-02-16T11:55:17.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708098338000000000,2024-02-16T15:45:38.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708098401000000000,2024-02-16T15:46:41.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1708098585000000000,2024-02-16T15:49:45.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708098646000000000,2024-02-16T15:50:46.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1708098707000000000,2024-02-16T15:51:47.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708098891000000000,2024-02-16T15:54:51.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708099379000000000,2024-02-16T16:02:59.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708100219000000000,2024-02-16T16:16:59.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708100335000000000,2024-02-16T16:18:55.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708100544000000000,2024-02-16T16:22:24.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708141262000000000,2024-02-17T03:41:02.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708141616000000000,2024-02-17T03:46:56.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708157700000000000,2024-02-17T08:15:00.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708243763000000000,2024-02-18T08:09:23.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708245784000000000,2024-02-18T08:43:04.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,0,0,Number,rain
number,,1708250700000000000,2024-02-18T10:05:00.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708250932000000000,2024-02-18T10:08:52.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708251140000000000,2024-02-18T10:12:20.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708251201000000000,2024-02-18T10:13:21.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708251263000000000,2024-02-18T10:14:23.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1708251508000000000,2024-02-18T10:18:28.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708252059000000000,2024-02-18T10:27:39.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,1,1,Number,rain
number,,1708252121000000000,2024-02-18T10:28:41.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
number,,1708252182000000000,2024-02-18T10:29:42.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,2,2,Number,rain
number,,1708252243000000000,2024-02-18T10:30:43.000Z,244,0080E115004E1E54,13401,2309RMI0641,|niota-created|,288,Nivus RMI Starkregenintensitätssystem,3,3,Number,rain
